id,Title,Year,Type,smoking,cigarette-smoking,pipe-smoking,cigar-smoking,Plot,Rating,Awards
tt0893412,From Prada to Nada,2011,movie,True,False,False,False,"A Latina spin on Jane Austen's ""Sense and Sensibility,"" where two spoiled sisters who have been left penniless after their father's sudden death are forced to move in with their estranged aunt in East Los Angeles.",5.5,2 wins & 3 nominations.
tt7342838,Leto,2018,movie,True,False,False,False,"A love triangle emerges around a rock and roll musician, his protege and his wife in 1980s Russia.",7.4,11 wins & 20 nominations.
tt0117201,Norma Jean & Marilyn,1996,movie,True,True,False,False,"This film follows Norma Jean from her simple, ambitious youth to her superstar pinnacle and back down. She moves from lover to lover in order to further her career. She finds fame but never happiness, only knowing seduction but not love.",6.0,Nominated for 2 Golden Globes. Another 5 nominations.
tt0065488,The Boys in the Band,1970,movie,True,False,True,False,Tempers fray and true selves are revealed when a heterosexual is accidentally invited to a homosexual party.,7.6,Nominated for 1 Golden Globe. Another 2 nominations.
tt0067717,Further Confessions of a Sixth Form Girl,1971,movie,True,False,False,False,"10 vignettes about scandalous behavior of horny German schoolgirls. First, a strict, conservative teacher is lured by three of his beautiful, nubile young female students into a compromising situation with tragic results.",4.3,1 win.
tt0103793,Benny's Video,1992,movie,True,False,False,False,"A 14-year-old video enthusiast is so caught up in film fantasy that he can no longer relate to the real world, to such an extent that he commits murder and records an on-camera confession for his parents.",7.2,2 wins & 2 nominations.
tt3147336,Indiscretion,2016,movie,True,False,False,False,A married woman's affair comes back to haunt her when her obsessed lover infiltrates every part of her life.,4.8,N/A
tt0067995,Women in Cages,1971,movie,True,False,True,False,American women prisoners in a foreign country. Sex and action.,5.0,N/A
tt0054130,La Notte,1961,movie,True,False,False,False,A day in the life of an unfaithful married couple and their steadily deteriorating relationship.,8.1,6 wins & 2 nominations.
tt6972140,Blackmail,2018,movie,True,False,False,False,"When Dev finds out his wife is cheating on him, he secretly blackmails his wife and her lover as a form of revenge.",7.1,1 nomination.
tt0057611,The Silence,1963,movie,True,True,False,False,"Two estranged sisters, Ester and Anna, and Anna's 10-year-old son travel to the Central European country on the verge of war. Ester becomes seriously ill and the three of them move into a hotel in a small town called Timoka.",7.9,3 wins & 2 nominations.
tt1464580,Stake Land,2010,movie,True,False,False,False,"In a world of vampires, an expert vampire hunter and his young protégé travel toward sanctuary.",6.5,3 wins & 11 nominations.
tt1798603,Bad Santa 2,2016,movie,True,False,False,False,"Fueled by cheap whiskey, greed and hatred, Willie teams up once again with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve.",5.6,1 win & 2 nominations.
tt0107413,Life with Mikey,1993,movie,True,False,False,False,A once-popular actor who now runs a talent agency specializing in child acts is trying to discover the next star. He gets more than he bargained for when he recruits a child pickpocket.,5.6,2 wins & 2 nominations.
tt7363076,Raid,2018,movie,True,False,False,False,A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,7.4,2 wins & 3 nominations.
tt3397918,Harbinger Down,2015,movie,True,False,False,False,"While studying the effects of global warming on a pod of whales, grad students on a crabbing vessel and its crew uncover frozen Soviet space shuttle and unintentionally release a monstrous organism from it.",4.5,N/A
tt3894312,The Remains,2016,movie,True,False,False,False,"After a family moves into an old Victorian home, they discover a chest in the attic containing antiques tainted by a malevolent spirit. As the antiques slowly possess each family member, ...",3.7,N/A
tt9369620,A Brother,2018,movie,True,True,False,False,"15 year old Tom is going to spend another calm summer with his parents and younger sister at their summer house. But by fate, another family comes to spend some time with them, with their 17 year old son Felix.",7.1,N/A
tt0051502,A Cry from the Streets,1958,movie,True,False,False,False,"A welfare worker becomes emotionally involved with her charges, a group of adorable, homeless orphans. Music by Larry Adler. (1959; B&W)",6.5,Nominated for 1 BAFTA Film Award. Another 1 win & 1 nomination.
tt0410730,Taxidermia,2006,movie,True,False,False,False,"Three generations of men, including a pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer.",6.9,9 wins & 5 nominations.
tt0314676,The Singing Detective,2003,movie,True,False,False,False,"From his hospital bed, a writer suffering from a skin disease hallucinates musical numbers and paranoid plots.",5.5,1 win & 3 nominations.
tt0051745,Houseboat,1958,movie,True,False,False,False,"A widower, his three young children, and a bombshell nanny get to know each other better when circumstances have them living together aboard a badly neglected houseboat.",6.7,Nominated for 2 Oscars. Another 3 wins & 2 nominations.
tt5748392,Escape Room,2017,movie,True,False,False,False,"Four friends who partake in a popular Los Angeles escape room, owned by Brice (Ulrich), find themselves stuck with a demonically possessed killer. Sean Young plays the keeper of a box ...",4.3,N/A
tt2429074,G.B.F.,2013,movie,True,False,False,False,"What happens after Tanner is outed by his classmates and becomes the title ""gay best friend"" for three high school queen bees?",5.9,3 wins.
tt1736633,"Oslo, August 31st",2011,movie,True,False,False,False,"One day in the life of Anders, a young recovering drug addict, who takes a brief leave from his treatment center to interview for a job and catch up with old friends in Oslo.",7.6,19 wins & 19 nominations.
tt0089060,The Dungeonmaster,1984,movie,True,False,False,False,"A demonic wizard challenges a modern-day computer programmer to a battle of technology vs. sorcery, with the programmer's girlfriend as the prize.",4.5,N/A
tt4730986,Divines,2016,movie,True,False,False,False,A street teenager from a dysfunctional family from a banlieue (HLMs) in Paris comes across a young dancer who turns her life upside down.,7.4,Nominated for 1 Golden Globe. Another 14 wins & 11 nominations.
tt0092147,Vamp,1986,movie,True,False,False,False,"Two fraternity pledges travel to a sleazy bar in search of a stripper for their college friends, unaware it is occupied by vampires.",5.9,2 nominations.
tt0094597,976-EVIL,1988,movie,True,True,False,False,People who dial 976-EVIL receive supernatural powers and turn into satanic killers.,5.2,N/A
tt2084093,Ashley,2013,movie,True,False,False,False,"A frustrated suburban teenager, who fails to connect with her often unpleasant mother, resorts to self-harm as a coping mechanism.",5.4,3 wins.
tt0069753,Baba Yaga,1973,movie,True,False,False,False,A photographer finds herself falling under the spell of a witch.,5.8,N/A
tt0066808,Bananas,1971,movie,True,False,False,False,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",7.0,2 nominations.
tt0052905,The Hound of the Baskervilles,1959,movie,True,False,False,False,"When a nobleman is threatened by a family curse on his newly inherited estate, detective Sherlock Holmes is hired to investigate.",7.0,N/A
tt0481797,Youth Without Youth,2007,movie,True,False,False,False,"A love story wrapped in a mystery. Set in World War II Europe, a professor is changed by a cataclysmic event and explores the mysteries of life.",6.2,1 win & 1 nomination.
tt0401085,C.R.A.Z.Y.,2005,movie,True,True,False,False,"A young French-Canadian, growing up in the 1960s and 1970s, struggles to reconcile his emerging homosexuality with his father's conservative values and his own Catholic beliefs.",7.9,38 wins & 8 nominations.
tt3700804,Already Tomorrow in Hong Kong,2015,movie,True,True,False,False,"Two Americans, Ruby and expat Josh, meet in Hong Kong and walk, talk and have a drink together. They randomly meet a year later on the ferry to Kowloon. They walk, talk and eat together a few hours in Kowloon.",6.4,2 wins & 5 nominations.
tt0044502,Clash by Night,1952,movie,True,False,False,True,"Mae Doyle comes back to her hometown a cynical woman. Her brother Joe fears that his love, fish cannery worker Peggy, may wind up like Mae. Mae marries Jerry and has a baby; she is happy but restless, drawn to Jerry's friend Earl.",7.1,N/A
tt7095654,Believer,2018,movie,True,False,False,False,A police detective determined to catch the unseen boss of Asia's biggest drug cartel joins hands with a revenge-thirsty member of the gang.,6.4,7 wins & 28 nominations.
tt0079118,Lemon Popsicle,1978,movie,True,True,False,False,Three friends live their lives in the 1950's each searching for someone to love.,6.5,Nominated for 1 Golden Globe. Another 1 nomination.
tt1181833,Mafia II,2010,game,True,False,False,False,"The chronicles of Vito Scalletta, a young Italian immigrant who joins the Italian mafia, but soon gets in over his head when illegal drug dealing and deception take place.",8.5,N/A
tt0425458,Six Shooter,2004,movie,True,False,False,False,"A black and bloody Irish comedy about a sad train journey where an older man, whose wife has died that morning, encounters a strange and possibly psychotic young oddball....",7.5,Won 1 Oscar. Another 5 wins & 2 nominations.
tt0093223,House of Games,1987,movie,True,True,False,False,"A psychiatrist comes to the aid of a compulsive gambler and is led by a smooth-talking grifter into the shadowy but compelling world of stings, scams, and con men.",7.3,Nominated for 1 Golden Globe. Another 6 wins & 3 nominations.
tt3766366,Wishing for a Dream,2016,movie,True,False,False,False,"Actress Mika Andrews and her filmmaker boyfriend Louis Digman struggle through the trenches of the entertainment industry to succeed in ""Hollywood."" Told in raw documentary style, the ...",5.8,N/A
tt4328258,Monday at 11:01 A.M.,2016,movie,True,False,False,False,"The film is a suspense thriller about Michael, who brings his girlfriend Jenny to a beautiful yet strange mountain town where everyone seems familiar. But he begins to see and hear things ...",4.7,N/A
